Tweets,Fecha,urls,medios
🏥 El adolescente de la India pasó dos semanas en el hospital hasta el momento de su muerto https://t.co/ZVGKwI79P5,Sat Mar 30 16:30:07 +0000 2019,https://www.tribuna.com.mx/cienciaytecnologia/Joven-llega-al-hospital-con-dolor-de-ojo-muere-por-enfermedad-intestinal-20190330-0004.html,False
@andy_aliste En serio te pasó eso?? Y fue mucho el “error”?,Sat Mar 30 16:39:17 +0000 2019,,False
Le conté a mamá lo que me pasó ayer q para mi es una verdadera desgracia y se rió 😑😑😑,Sat Mar 30 16:52:09 +0000 2019,,False
Y me arrepiento de lo que paso,Sat Mar 30 17:24:05 +0000 2019,,False
"Y en verdad, cuatico lo que pasó con ella. Hasta el día de hoy no se tiene rastro de una niña de 3 años (en ese entonces)..",Sat Mar 30 17:28:05 +0000 2019,,False
¿Porque la gente es tan gede? Hay personas de 30/40/50 años que se portan como chicos ¿qué les pasó en la vida no?,Sat Mar 30 17:46:09 +0000 2019,,False
@MacarianR A mi mamá le pasó eso cuando yo tenía como 15. Desde entonces me parece que debería estar en uno de esos… https://t.co/8pYm67e0a1,Sat Mar 30 18:17:10 +0000 2019,https://twitter.com/i/web/status/1112056186201878529,False
Mi mamá me acaba de llamar llorandopara reprocharme por una situación que pasó hace casi dos meses. What is even happening,Sat Mar 30 18:26:05 +0000 2019,,False
De chiquita siempre lloraba viendo Dumbo🐘... Muchos años después y pasó lo mismo 😫,Sat Mar 30 18:43:15 +0000 2019,,False
Lo de YouTuber le pasó a una compañera  del trabajo y no supo que responderle a su hija.,Sat Mar 30 18:59:27 +0000 2019,,False
Que le paso al niño dj lo castigaron o que,Sat Mar 30 19:27:26 +0000 2019,,False
@IVANJOSEGIMENEZ @DelmiroDeBarrio @Sororita Dios te perdone por juzgar a la madre sin saber que fué lo que pasó,Sat Mar 30 19:35:21 +0000 2019,,False
Un amigo me estaba llamando ayer y no le conteste y me dejo un mensaje diciéndome que le pasó algo grave y me sentí… https://t.co/6NgDcE8zEy,Sat Mar 30 19:49:37 +0000 2019,https://twitter.com/i/web/status/1112079450626248705,False
"@hijadelF Me pasó lo mismo hace unas semanas, es lo más!",Sat Mar 30 19:59:09 +0000 2019,,False
"@LRS82 Es un paso hacia consolidar como natural una relacion aberrante en la sociedad, luego exigiran la adopciòn de niños inocentes.",Sat Mar 30 20:02:30 +0000 2019,,False
"Conocí a una compañera de clase, que yo tenía unos 16 años, que se quería suicidar porque lo pasó muy mal en esa ép… https://t.co/y89u1LPbkD",Sat Mar 30 20:42:05 +0000 2019,https://twitter.com/i/web/status/1112092655973031936,False
¿Qué es lo peor que te hicieron en el instituto? — Pasó en el viaje de fin de curso. Esto lo cuento tal y como fue.… https://t.co/A0oR60nsbM,Sat Mar 30 20:59:29 +0000 2019,https://twitter.com/i/web/status/1112097035908513793,False
"@GodlyOsiris Hace 2 años me atropellaron a mi, iba en bici, no me paso nada para lo que fue",Sat Mar 30 20:59:04 +0000 2019,,False
"Se me acaba de caer mi celular por primera vez desde que lo compre y sentí tan feo 😩

No le paso nada 💙",Sat Mar 30 21:07:37 +0000 2019,,False
"La llamo a mi mamá para que compre helado y le corte porque me arrepentí, me llama ella preguntando que paso y me d… https://t.co/c7B01G1toF",Sat Mar 30 21:12:06 +0000 2019,https://twitter.com/i/web/status/1112100211357294592,False
"Amiguito lindo ya pasó como dos años desde que te deje, puedes superarme? O te mando un psicólogo, niño.",Sat Mar 30 21:19:26 +0000 2019,,False
"@ktaetaepjm Sí, a bebu le pasó pero su celular quedó intacto y desde entonces yo cargo con sus cosas. Es horrible,… https://t.co/Si9bYI258Q",Sat Mar 30 21:32:24 +0000 2019,https://twitter.com/i/web/status/1112105319964901376,False
Hace tres años rechacé a un chico porque yo no quería nada y me dijo que me iba a arrepentir en octubre (todo pasó… https://t.co/VHAqfm3rZt,Sat Mar 30 22:01:23 +0000 2019,https://twitter.com/i/web/status/1112112613805174786,False
Desde que mi mamá me obligo a poner la ultima conexión en wsp la pasó mal,Sat Mar 30 22:41:05 +0000 2019,,False
"Me pasó algo tan estupido en el centro, me vine llorando a la casita",Sat Mar 30 22:52:46 +0000 2019,,False
"—Desgracidamente (por el pasado que pasó) le educaron así, así que no podía evitar adoptar a veces ese comportamien… https://t.co/X2JncljPpK",Sat Mar 30 23:40:58 +0000 2019,https://twitter.com/i/web/status/1112137673861419010,False
@smokepokemon ¿agarrar a mi madre del cuello? que paso ahora inventas cosas? que clase de hijo intentaria matar a su madre ¿eres idiota no?,Sat Mar 30 23:56:22 +0000 2019,,False
"Mi mamá me pregunta todos los días por  él, aveces me dan ganas de contarle todo lo que paso, pero tengo miedo a como reaccione!",Sun Mar 31 00:00:42 +0000 2019,,False
¿Se acuerdan que les conté que mi mamá tenía el corazón roto por lo que le pasó? Se me ocurrió algo... ¿Si les pido… https://t.co/izUP0tk0G7,Sun Mar 31 00:16:09 +0000 2019,https://twitter.com/i/web/status/1112146525617037320,False
@RuidoEnLaRed ¿Y que paso con los adolescentes y el accidentado?,Sun Mar 31 00:33:35 +0000 2019,,False
"arya pasó un montón de mierda y un montón de cosas horribles para una niña, y siendo una niña se convirtió en asesi… https://t.co/7H5vlsQr6v",Sun Mar 31 00:58:06 +0000 2019,https://twitter.com/i/web/status/1112157082818629634,False
"un dia vas a pensar de todo lo que paso , y te vas a dar cuenta que estabas equivocada y te vas arrepentir...",Sun Mar 31 01:11:16 +0000 2019,,False
"No me choca la verdad , me paso exactamente lo mismo hace 2 veranos https://t.co/ptf1l1Co6s",Sun Mar 31 01:11:07 +0000 2019,https://twitter.com/itsmesamdawn/status/1110738908394844160,False
"- Usted deberia hablar con su hijo.
- ¿Por qué? ¿Paso algo?
- Su hijo es adolescente y a ellos siempre les pasa algo.",Sun Mar 31 01:09:27 +0000 2019,,False
"- Usted deberia hablar con su hijo.
- ¿Por qué? ¿Paso algo?
- Su hijo es adolescente y a ellos siempre les pasa algo.",Sun Mar 31 01:09:03 +0000 2019,,False
@Yoendry Me pasó lo mismo. Cumplí años ayer y no pude hablar ni con mamá ni con mi tía 💔,Sun Mar 31 01:36:42 +0000 2019,,False
le conte todo lo q paso en 3 meses q no hablamos a mi prima y me dijo te arruinaron tenes que drogarte DIOS bueno gracias por la solucion,Sun Mar 31 01:57:43 +0000 2019,,False
dios mi vieja esta internada en el hospital y encima cuando vi lo q le paso m rei y dps la vi llorando re mal y la ayude basta,Sun Mar 31 02:06:54 +0000 2019,,False
Me paso lo mismo cuando era más chico y es lo peor del mundo https://t.co/9PS9JCJ1rY,Sun Mar 31 02:11:46 +0000 2019,https://twitter.com/CannizzoAnto/status/1112062505533296640,False
¿Quien paso por esto en su niñez? 🌞😂 https://t.co/Smca8jTWMO,Sun Mar 31 02:21:43 +0000 2019,https://www.facebook.com/story.php?story_fbid=10161677360385080&id=238727525079,False
@PoliciaArauca No solo los niños a mí me pasó de alguien que me empezó a escribir por la red wasap y ahora estoy muy mal emocionalmente,Sun Mar 31 02:38:05 +0000 2019,,False
Hoy fui al lolla dia dos y paso lo que tenia que pasar mire el main stage uno y me puse a llorar re fuerte,Sun Mar 31 02:47:12 +0000 2019,,False
"Mi mamá me pasó una foto de una fiesta familiar, me dio vergüenza volverle a decir que tampoco conozco los nombres… https://t.co/ojC1D1ojm3",Sun Mar 31 03:13:30 +0000 2019,https://twitter.com/i/web/status/1112191157784633344,False
"en el liceo la paso re mal, en casa la paso mal y odio salir y ver gente por todos lados,, the answer is suicide",Sun Mar 31 03:57:39 +0000 2019,,False
"Obligada por su madre a asumir ese papel, Gypsy pasó una infancia aterradora, sin poder distinguir la realidad de l… https://t.co/6CCWYqKJBc",Sun Mar 31 04:05:30 +0000 2019,https://twitter.com/i/web/status/1112204247058264064,False
Yo creo que si le pasó algo a mi dedo😭,Sun Mar 31 04:17:53 +0000 2019,,False
Lo que nos paso con Mai el jueves en la escuela no lo voy a superar más 😂,Sun Mar 31 04:15:02 +0000 2019,,False
"Que la mamá de mi mejor amigo me cuente lo que le pasó a Brian  me hizo poner re mal,Pero bueno todo tiene una vuelta🔃",Sun Mar 31 04:21:18 +0000 2019,,False
dios m chocaron y no m pasó nada q hija d pu muy mala suerte😔,Sun Mar 31 04:30:11 +0000 2019,,False
"No se como se me paso todo  cuando me di cuenta de que mi amiga estaba peor 
Es parte de crecer, Timmy",Sun Mar 31 04:28:26 +0000 2019,,False
@btox41 En secundaria yo tenía una compañera a la que molestaban por su tono de piel y la paso muy mal los tres año… https://t.co/7aWQKL90CB,Sun Mar 31 05:03:41 +0000 2019,https://twitter.com/i/web/status/1112218887821639680,False
Hoy mi mamá pregunto por ti y me rompió el corazón tener que decirle lo que nos pasó 🥺,Sun Mar 31 05:17:14 +0000 2019,,False
Tiene sentido castigar a un hijo quitándole el teléfono? Nunca me pasó,Sun Mar 31 05:45:36 +0000 2019,,False
Me paso de estupida,Sun Mar 31 05:58:40 +0000 2019,,False
No se cómo las personas pueden mentir tanto y después venir llorando a pedir perdón y querer hacer como si nada paso 🤦🏻‍♀️,Sun Mar 31 06:02:51 +0000 2019,,False
Diste un mal paso te comprendo eres muy niña 😖,Sun Mar 31 06:46:12 +0000 2019,,False
"Por lo que le paso a su mamá y de verdad me considero ignorante, no sabia que un niño. Podía sentir esas cosas...
N… https://t.co/BgAw6uLyZi",Sun Mar 31 07:23:48 +0000 2019,https://twitter.com/i/web/status/1112254150157496321,False
Y mi familia me ignora de vd lo paso mal,Sun Mar 31 07:34:52 +0000 2019,,False
Les juro que siempre intenté ser una buena hija sobre todo cuando paso lo de mi hermana xq el se puso mal se decepc… https://t.co/Hz7AYXv1Hn,Sun Mar 31 07:54:06 +0000 2019,https://twitter.com/i/web/status/1112261775527997446,False
"ALV, hace un año estaba tirada llorando por el pendejo de Bran :( y eso no se compara con lo que paso después, estaba por pasar lo peor 😭😭",Sun Mar 31 08:18:23 +0000 2019,,False
"hace un año vi a harry styles y desde entonces todos los 31 me los paso llorando o estando triste,,, superar??? que es eso",Sun Mar 31 09:35:03 +0000 2019,,False
Lo paso muy mal,Sun Mar 31 09:33:12 +0000 2019,,False
"@jorge_medina_99 Todo el mundo está hablando sin saber y teniendo 0 idea de lo que paso, la chica tenia 14 ahora 18… https://t.co/dgwOhCCxAD",Sun Mar 31 10:54:24 +0000 2019,https://twitter.com/i/web/status/1112307147440820224,False
"Esta historia le pasó a una niña dislexica que sufre síndrome de burn out. Resulta que escucho la alarma de las 7,… https://t.co/p5zIThSsZN",Sun Mar 31 11:24:49 +0000 2019,https://twitter.com/i/web/status/1112314802309861376,False
"Tengo los ojos hinchadisimos pero mal, y esta toda mi familia en mi casa,, como la careteo ahora para no explicarles q paso",Sun Mar 31 14:04:05 +0000 2019,,False
Hasta mi mamá me pregunto si estaba bien por lo que me paso el viernes.,Sun Mar 31 15:03:46 +0000 2019,,False
no quería contarle a mi mamá lo que pasó y me empezó a gritar de todo,Sun Mar 31 15:25:06 +0000 2019,,False
El otro día Natalia llamó a mi mamá gritándole porque NOSE que pasó y lo primero que hizo es atacar a mi mamá como… https://t.co/DAe8ERB8vF,Sun Mar 31 15:36:29 +0000 2019,https://twitter.com/i/web/status/1112378135507599360,False
@falmeidac @PATODIAZGUEVARA Por Dios xq hay gente tan bruta de seguro este pobre hombre paso 12 años en primer grado,Sun Mar 31 15:40:47 +0000 2019,,False
"- Se siente mal por lo que pasó con su hija, toda una vida tratando de ser fuerte y superar el hecho de abandonar a… https://t.co/X6Leee2m2J",Sun Mar 31 15:41:37 +0000 2019,https://twitter.com/i/web/status/1112379428464664578,False
Me paso algo grave,Sun Mar 31 16:01:38 +0000 2019,,False
"Llegue a la temporada 11 de greys, estoy llorando y todavía no paso nada",Sun Mar 31 16:05:50 +0000 2019,,False
No paro de ver el video de la abuela que me paso Lucas 😂,Sun Mar 31 16:21:57 +0000 2019,,False
Como me duele lo que le pasó al niño. Perdió el liderato,Sun Mar 31 16:39:59 +0000 2019,,False
Basta loco tiene 11 años! Nose porque se duda tanto de algo que es tan obvio de lo que paso! Cuando quieran hacerle… https://t.co/WSt5vtmiCB,Sun Mar 31 17:27:32 +0000 2019,https://twitter.com/i/web/status/1112406084013166593,False
Mi mamá esta mas enterada que yo de todo lo que paso jajajajaj🙄,Sun Mar 31 17:44:19 +0000 2019,,False
"""chicos den un paso para atrás, acá hay una chica a la que lastimaron, y murió.

*silencio*

no mentira, no murió.… https://t.co/yCsoYrReOi",Sun Mar 31 17:59:00 +0000 2019,https://twitter.com/i/web/status/1112414000652926976,False
@oneguesh Qué te pasó en la vida? tus padres te pegaban de chiquito y quedaste asi medio mogolico?,Sun Mar 31 17:56:29 +0000 2019,,False
Fren a mis papás los están llamando a cada minuto para preguntarle qué fue lo que pasó 😂😂,Sun Mar 31 18:24:07 +0000 2019,,False
"Les puedo perdonar cualquier cosa, pero que traten de perjudicar y hacer daño a mi mamá, eso si que no les paso",Sun Mar 31 18:23:29 +0000 2019,,False
Mood: mi mamá me vio la cara y me preguntó qué me pasó,Sun Mar 31 18:57:00 +0000 2019,,False
"Me ha costado mucho admitirme a mí misma lo que pasó, me culpé por todos esos meses

Por haber ido a verla.
Por que… https://t.co/lv8oRrf1mp",Sun Mar 31 19:04:59 +0000 2019,https://twitter.com/i/web/status/1112430606116421633,False
@malerivas Me pasó lo mismo con mi hijo de 8 años explotó a llorar anoche diciéndome que hasta cuando teníamos que vivir así 😢😢,Sun Mar 31 19:15:18 +0000 2019,,False
ustedes son muy chicos pero no se acuerdan de *procede a mencionar algo que paso hace maximo 2 años*,Sun Mar 31 19:36:17 +0000 2019,,False
"Mi mamá me hizo una videollamada hace rato y yo estaba aún acostada y despeinada, cuando me pasó a mi abuela lo pri… https://t.co/no6rsscMI7",Sun Mar 31 19:44:50 +0000 2019,https://twitter.com/i/web/status/1112440636890742785,False
La gente que pasó su adolescencia mirando Skins tiene tremendos problemas emocionales y relaciones tóxicas. Lo que… https://t.co/4iv0Rvk23E,Sun Mar 31 19:55:49 +0000 2019,https://twitter.com/i/web/status/1112443401167884289,False
lo paso fatal viendo series de adolescentes en el instituto porque no dejo de pensar que son todos gilipollas 😬👵🏻✌🏼,Sun Mar 31 20:02:41 +0000 2019,,False
Mientras la vieja gritaba aparece Jose y me explica que su mamá estaba a punto de morirse y pasó un mes en el hospi… https://t.co/BjcsC6oYVH,Sun Mar 31 20:02:02 +0000 2019,https://twitter.com/i/web/status/1112444963470696450,False
"Los niños de hoy día no entenderán los traumas que #Dumbos nos ocasionó... q paso Disney, xq solo a nosotros????",Sun Mar 31 20:14:02 +0000 2019,,False
"Estaba enamorada y pasó lo que le tenía que pasar a una chica cuya madre no le enseño nada! Escándalo, familia acom… https://t.co/J3RKhgU8Mh",Sun Mar 31 20:22:35 +0000 2019,https://twitter.com/i/web/status/1112450137392119809,False
"@RPPNoticias Mucha discriminacion; un chico mato a su amigo en el colegio, con una pistola; y no pasó nada; a ella… https://t.co/4cXb42Gi6O",Sun Mar 31 20:52:55 +0000 2019,https://twitter.com/i/web/status/1112457768303243266,False
Le conté a mi mamá lo que me pasó y me dijo: todavía estás alcoholizada? JAJSJSJAJA no mamá me espantaron,Sun Mar 31 20:49:00 +0000 2019,,False
Me siento tan mal de lo qué pasó ayer con mi familia y sumado a que Dani está mal. Ptm 😣😣 ¿Qué mas va a pasar hoy??,Sun Mar 31 21:16:13 +0000 2019,,False
lo paso mal por todo,Sun Mar 31 21:34:18 +0000 2019,,False
d verdad q lo paso fatal y es todo mi culpa,Sun Mar 31 21:58:21 +0000 2019,,False
"No se que hice para merecer a mi mamá 😍 Sabe que estoy triste y deprimida y quiere venir a verme, es lo mejor que paso ❤️❤️",Sun Mar 31 22:15:22 +0000 2019,,False
"Tiene la caradurez  de decirme que anoche la paso mal en el baile pensado en mi , Dios mio quien le enseñó a mentir así",Sun Mar 31 22:22:28 +0000 2019,,False
@malerivas Eso mismo me pasó con mi hija de 12 años no es justo y nos pone en una situación muy difícil,Sun Mar 31 22:22:00 +0000 2019,,False
Dsp de casi 9 años mi amiga de la primaria me confianza cosas que le paso en la primaria y nunca me conto y me cont… https://t.co/3T4E9Nlye5,Sun Mar 31 22:33:26 +0000 2019,https://twitter.com/i/web/status/1112483065656459264,False
"estabamos con mi mamá intentando ver vídeos y nos aparece así con todos, a ustedes también??

sabes que pasó?… https://t.co/GfBV9SaUBW",Sun Mar 31 22:40:20 +0000 2019,https://twitter.com/i/web/status/1112484804346478592,False
@orzsanti A mí también me pasó una vez. Llegué a mi casa hasta peor que esa chica.,Sun Mar 31 22:39:26 +0000 2019,,False
recién caí en que Alec se autolesionaba cuando pasó lo de la mamá de Clary. Se me acaba de destruir el corazón,Sun Mar 31 22:48:54 +0000 2019,,False
q fue lo más vergonzoso q les pasó en 1 garche? a mi q su padrastro y sus amigos no escucharan y después tener q sa… https://t.co/lbAUCQKK19,Sun Mar 31 23:17:45 +0000 2019,https://twitter.com/i/web/status/1112494218356895745,False
"🍒#CyRAaron🍒
¿Qué fue lo más vergonzoso o bizarro que les paso en sus vidas?",Sun Mar 31 23:27:26 +0000 2019,,False
"Me pasó lo mismo! La época de escuela/colegio fue mi peor época, y tendría que haber sido la mejor.🤓 https://t.co/N8pSdVxDmW",Sun Mar 31 23:55:38 +0000 2019,https://twitter.com/99_aliperez/status/1112503025610964992,False
"Yo no puedo creer que con lo que paso estos pajeron piensen en no tener clases mañana,¿ que tan hijo de puta tenes que ser ?",Sun Mar 31 23:57:55 +0000 2019,,False
"| Me pasó hace tieeeempo, tenía como 11 años. Escribí una carta y en una mochila entré cosas “necesarias” para sobr… https://t.co/zapEQ31BQH",Mon Apr 01 00:14:31 +0000 2019,https://twitter.com/i/web/status/1112508502755459073,False
viendo un capítulo de grey's me acordé de lo que pasó en el colegio hace dos años jsjs me siento MUY mal,Mon Apr 01 00:15:16 +0000 2019,,False
"Llegué a San ra, vi el caos que había, me avisaron que se suspenden las clases y me volví con mi mamá. Todo esto pasó en 3h",Mon Apr 01 00:33:18 +0000 2019,,False
Lo peor q me paso que un niño Chico me trate de señor q flasho el hdp xd,Mon Apr 01 00:32:05 +0000 2019,,False
"Anoche mi hermana bolco con el auto y gracias a dios no le paso nada,pero juro que nunca tuve tanta angustia y tant… https://t.co/qWoX8DYTWi",Mon Apr 01 00:41:29 +0000 2019,https://twitter.com/i/web/status/1112515292314460163,False
Me consideraba una fracasada y ya a punto de cumplir medio año dios mío en qué momento paso tan rapidooooo😻,Mon Apr 01 00:41:55 +0000 2019,,False
"Si supieran todo lo que paso mi papá y no por eso se volvió delincuente, drogadicto, alcohólico o algo malo en cual… https://t.co/8D6WebjVYx",Mon Apr 01 00:56:41 +0000 2019,https://twitter.com/i/web/status/1112519114575142920,False
"desde q me pasó algo feo hace unas semanas, neta me he notado mal física y mentalmente, hoy mi papá me dijo que nec… https://t.co/sDdav3WqNJ",Mon Apr 01 01:20:25 +0000 2019,https://twitter.com/i/web/status/1112525087435943936,False
"Sabes que es lo peor!? , que estas repitiendo lo mismo que te paso a vos 🤷🏻‍♀️",Mon Apr 01 01:42:46 +0000 2019,,False
Desde la adolescencia sufriendo. Violada y maltratada durante TODA la serie. Pasó SOLA la muerte de toda su familia… https://t.co/MSDH8SlDp9,Mon Apr 01 01:45:30 +0000 2019,https://twitter.com/i/web/status/1112531399196766213,False
@Aye3107 Me linchan por twitter si paso por ese colegio a la mañana💔,Mon Apr 01 01:55:40 +0000 2019,,False
Ya me agarro ese bajo autoestima otra vez. Estaba tan bien lo juro. No se que fue lo que paso 🤦🏻‍♀️,Mon Apr 01 02:01:14 +0000 2019,,False
"Estaba viendo audiciones de the voice, de adolescentes, y un papa lloro porque su hija paso la prueba, y luego me p… https://t.co/Pd5hIPCN9I",Mon Apr 01 02:18:25 +0000 2019,https://twitter.com/i/web/status/1112539684368846848,False
La paso tan mal en el colegio dios no quiero ir más,Mon Apr 01 02:42:49 +0000 2019,,False
Lo que me pasó hace unos dias solo yo y Dios lo sabemos 🙄 literal 😭 fue el peor delito 😖,Mon Apr 01 03:02:19 +0000 2019,,False
Y pasó una semana sin saber nada de mi mamá. This eats away at you.,Mon Apr 01 03:07:15 +0000 2019,,False
Me choca contarle a mi mamá algo chistoso que me paso y que me regañe y termine dándome una lección de vida🙄,Mon Apr 01 03:36:30 +0000 2019,,False
"Le conté a mi hermana lo q pasó y me dijo q era una tarada, todos me quieren ver llorar o q onda 😭😭",Mon Apr 01 03:40:50 +0000 2019,,False
"—Papá, ¿tú alguna vez te enamoraste de una maestra?
—Sí, la de preescolar.
—¿Y qué pasó?
—Pues tu mamá me hizo un desmadre y te sacó de ahí.",Mon Apr 01 03:46:08 +0000 2019,,False
No les pasó que cuando estaban jugando con su hermano o primo menor le dieron un mal golpe y empezo llorar y para q… https://t.co/7U09wF5CB7,Mon Apr 01 03:42:28 +0000 2019,https://twitter.com/i/web/status/1112560838244814848,False
En rehabilitación me hablan de una chica a la que le pasó lo mismo que a mi y se me pone la piel de gallina de solo pensarlo,Mon Apr 01 03:52:56 +0000 2019,,False
Aaaayyyy chicos !!! estaba en el baño cuando escuche a mi hija insultar desatada ! Estaba escuchando a Macri mentir basicamente !,Fri Mar 01 14:27:48 +0000 2019,,False
@diegobranca Despues de ver a esos mal educados y la gran mayoria delincuentes me convenci voto a macri.,Fri Mar 01 14:51:33 +0000 2019,,False
Alguien le puede decir a macri que esta pasando vergüenza? Eres un tonto muchacho,Fri Mar 01 14:56:50 +0000 2019,,False
"""Si mi hija no bebe..."". Una de las preocupaciones más frecuentes que se ven en padres de #adolescentes son las bor… https://t.co/MOLMss9b9v",Fri Mar 01 17:38:47 +0000 2019,https://twitter.com/i/web/status/1101537279011639296,False
"Mi mama se enojo por que se acordo que no fui a votar en las elecciones que gano macri, dice que es mi culpa que haya ganado, ta mas loca",Fri Mar 01 21:33:07 +0000 2019,,False
"Pobre el Newman...
Imaginate que todo el tiempo están diciendo que #macri se egresó ahí...",Fri Mar 01 22:04:33 +0000 2019,,False
Lo mal que esta criando cristina a cata es tremendooo,Fri Mar 01 22:47:29 +0000 2019,,False
"Mi hno, de 15 AÑOS EL PENDEJO, le estaba gritando a mi madre. Si yo le hubiese gritado a su edad, me hubiera dado u… https://t.co/32mvUB4wf4",Sat Mar 02 17:59:43 +0000 2019,https://twitter.com/i/web/status/1101904934566576128,False
"El día que Cristina Kirchner ""escrachó"" a los docentes - https://t.co/e706WijnX7    ALGUIEN LO PIDIO DIAS PASADOS",Sat Mar 02 23:22:09 +0000 2019,http://clar.in/2miyRvs?fromRef=twitter,False
"Me parce tan inocente la gente que dice que Nisman se ""suicidó"" osea, justo un día antes de presentarse y cerrarle el orto a Cristina",Sun Mar 03 02:11:56 +0000 2019,,False
mi parte favorita de la muerte de franco macri es como se nota que tenia la tipica relacion padre-hijo abusiva que… https://t.co/G7uI8ryfpm,Sun Mar 03 02:48:39 +0000 2019,https://twitter.com/i/web/status/1102038043073089536,False
@RBrusce Esto habla mas de tus padres que de los de macri,Sun Mar 03 02:46:45 +0000 2019,,False
"le dije a mi papá ""viste q se murió el papá de macri"" y mi hermano (6) escucho y dijo VAMOS TODAVÍA lloro re adoctrinado",Sun Mar 03 04:46:26 +0000 2019,,False
"La madre le pegaba porque mentía, ,el padre lo llevaba a las reuniones y no podía jugar al fútbol, lo torturaron to… https://t.co/Oa447gESDy",Sun Mar 03 06:27:50 +0000 2019,https://twitter.com/i/web/status/1102093205816963072,False
La causa de muerte de franco macri es el papel lamentable que hizo su hijo en la ultima cadena nacional,Sun Mar 03 13:52:34 +0000 2019,,False
"Vuelvo a internet y me entero que muere el padre de macri, linchan a una profesora por xenofoga y messi casi se va… https://t.co/9AlTU2UYHy",Sun Mar 03 15:39:11 +0000 2019,https://twitter.com/i/web/status/1102231954643128320,False
"Capaz ustedes eran muy chicos y no se acuerdan, o capaz ni se enteraron. Pero en el 2008, el mundo sufrió una de la… https://t.co/qKNIYtcrYy",Sun Mar 03 16:55:45 +0000 2019,https://twitter.com/i/web/status/1102251224244588545,False
"Falleció el hombre a quien su hijo mayor demandó ante la justicia, hace 10 años, su declaración d ""insania mental""… https://t.co/1Vvd67eMEZ",Mon Mar 04 02:11:03 +0000 2019,https://twitter.com/i/web/status/1102390969595514880,False
"Me acabo de dar cuenta que este chico tienen grandes problemas, aléjate Cristina 😳",Mon Mar 04 02:40:48 +0000 2019,,False
"A que punto llegaron de enfermedad de fanatismo político que están FESTEJANDO la muerte del padre de macri?
Que mal están de la cabeza loco",Mon Mar 04 03:06:43 +0000 2019,,False
"Los comentarios son más crueles que las noticias, el otro día se burlaban de la mamá de un chico que murió, la seño… https://t.co/pNgtM9Al07",Mon Mar 04 13:43:29 +0000 2019,https://twitter.com/i/web/status/1102565225872740358,False
