Tweets,Fecha,urls,medios
¿Tú sabes cuáles son los síntomas del Trastorno Bipolar? El primer paso para hacernos conscientes es estar informad… https://t.co/JCNaEAJIAu,Sun Mar 31 03:27:43 +0000 2019,https://twitter.com/i/web/status/1112194736939560960,False
mi perfil paso de depresión a fotos de Minho jejejeje,Sun Mar 31 04:01:38 +0000 2019,,False
@katiuskaflores Alucina. Yo no le creo a los cara de gil; pero él sí parece sincero😔. A mi me pasó igual; me agarraron de gil,Sun Mar 31 04:12:35 +0000 2019,,False
No se que paso que me tiene loco🤪🤪,Sun Mar 31 04:21:34 +0000 2019,,False
@taylortiva Que paso,Sun Mar 31 05:00:17 +0000 2019,,False
"@ktaeuri YO TAMBIÉN TENGO EL ALMA DESTROZADA Y EL CORAZÓN DOLIDOOOO POR CAUSA DE CARIÑO...  jajaja 

Qué fue que me le paso ?",Sun Mar 31 05:14:11 +0000 2019,,False
@alexheredia_ que pasó ahí??,Sun Mar 31 05:23:55 +0000 2019,,False
@doiordehuevos mi mison era segiur los paso de bipolar posoye lo ago de marabiya,Sun Mar 31 05:30:32 +0000 2019,,False
Necesitaba una pola por el estrés y por todo lo que me pasó está semana 🍻,Sun Mar 31 05:35:08 +0000 2019,,False
Aveces me pasó de salía 😂.,Sun Mar 31 06:04:51 +0000 2019,,False
@Disorden_ Se me pasó! !,Sun Mar 31 07:16:54 +0000 2019,,False
@holisbai Me pasó lo mismo hace unas semanas 😳,Sun Mar 31 07:14:24 +0000 2019,,False
Qué le pasó a Kane? Dicen que sufrió como una epilepsia.,Sun Mar 31 07:18:54 +0000 2019,,False
"@pinoye1234 @ErickLport Fue un momento de bajón de mi compi, bro. Ya se le pasó 🤗",Sun Mar 31 08:15:40 +0000 2019,,False
"@LuisitoComunica Por fin paso, entraste en la demencia 🤸",Sun Mar 31 08:35:01 +0000 2019,,False
"Mierda, es un psicópata de teclado. Espero que no lo sea en la realidad. Y de paso como que es psicólogo  pobre de… https://t.co/jTV1KXM7O5",Sun Mar 31 09:31:48 +0000 2019,https://twitter.com/i/web/status/1112286361854328833,False
@andreabalcazar_ ¿Qué te pasó?,Sun Mar 31 09:49:58 +0000 2019,,False
Sé que después hubieron cambios o algo pasó pero  mi memoria es una mierda 😭,Sun Mar 31 10:09:32 +0000 2019,,False
"A veces se me pasa, a veces paso💤",Sun Mar 31 11:56:30 +0000 2019,,False
"@KoralineMar &lt; Se pasó la mano por el pelo, nervioso.

—Tuve una experiencia traumática y desde entonces no he vuel… https://t.co/hECzf5lg1k",Sun Mar 31 12:30:46 +0000 2019,https://twitter.com/i/web/status/1112331398495567873,False
"@natunaistat MAL, me pasó lo mismo hace un par de semanas ni me quiero imaginar cuando estemos cursando la última voy a vivir a diazepam",Sun Mar 31 12:37:02 +0000 2019,,False
@Ddianifeliz Q paso ?,Sun Mar 31 13:38:23 +0000 2019,,False
"@Nifunifa4 Gracias. Tengo algo que creo te va hacer bien. Después te paso todo. Es tema oseo(contractura,etc)",Sun Mar 31 14:36:51 +0000 2019,,False
@Danny_23M La ansiedad le pasó la factura jaja,Sun Mar 31 14:37:06 +0000 2019,,False
Estos días estoy de bajón por eso paso un poco de Twitter,Sun Mar 31 14:49:57 +0000 2019,,False
"Que paso otra vez ? 🙄.
Arias póngale corriente a los pupilos",Sun Mar 31 15:17:44 +0000 2019,,False
@mariaelemd Qué le pasó? 💪💪💪🤗🤗,Sun Mar 31 15:24:26 +0000 2019,,False
las fotos dejaron a todos en shook qué pasó temblo re normal eh,Sun Mar 31 15:29:25 +0000 2019,,False
"@_believe1108 Lo siento, creo que estoy a un paso de la ansiedad.  Me recomiendas un drama? Quiero distraerme",Sun Mar 31 15:36:56 +0000 2019,,False
@doabnaran paso todo el sueño re enojado,Sun Mar 31 15:45:07 +0000 2019,,False
"@VOLEIDEAD10 Es algo específico que me pasó, de resto normal.",Sun Mar 31 15:58:02 +0000 2019,,False
"@lazyygiirl_ Yo tampoco, es más, paso mucho tiempo acá pero hay un límite que pasan, que ya es obsesivo e insano, e… https://t.co/gXkHtbLma5",Sun Mar 31 15:56:15 +0000 2019,https://twitter.com/i/web/status/1112383112661610498,False
"@sotomayor_el Parece que ya pasó el susto de ayer. Que bien que esté recuperado, ahora tiene que tratar de no meter… https://t.co/TYPrbp2NHK",Sun Mar 31 16:04:16 +0000 2019,https://twitter.com/i/web/status/1112385128683188226,False
@kamzeia Siento que el pequeño crecerá con un trauma a lo largo de su vida. Me pasó lo mismo en su momento. Pero mi… https://t.co/sFPm6KfXlX,Sun Mar 31 16:06:31 +0000 2019,https://twitter.com/i/web/status/1112385694855503874,False
"Entre la fiebre, el ataque de ansiedad y Belgrano de hoy no paso",Sun Mar 31 16:21:08 +0000 2019,,False
Tengo 800 morados que pasó anoche,Sun Mar 31 16:29:24 +0000 2019,,False
"@neurokassettes Me pasó igual hace años, sigo sin reaccionar",Sun Mar 31 16:35:13 +0000 2019,,False
@analinob Si loco q me pasó ahre,Sun Mar 31 16:42:32 +0000 2019,,False
@ramiro__db después de lo que pasó anoche es normal,Sun Mar 31 16:46:41 +0000 2019,,False
@Disorden_ Ya hasta se pasó,Sun Mar 31 16:50:17 +0000 2019,,False
@anaelamendoza_ Me pasó lo mismo 😪,Sun Mar 31 17:01:41 +0000 2019,,False
"Ella es un show , bipolaridad y pelea por to' pero qué pasó ¿te vas a quitar? 😘",Sun Mar 31 17:04:47 +0000 2019,,False
@JessicaLeal2121 Ps qué pasó caray,Sun Mar 31 17:10:08 +0000 2019,,False
"@paranoid_jose Debe ser por estrés, amigo. Me pasó lo mismo el año pasado, luego me vino la verdadera migraña de la vida. Cuídate, relájate!",Sun Mar 31 17:15:38 +0000 2019,,False
@antoniperezz Trato de recordar y no puedo... ¿Qué pasó ayer? 😣,Sun Mar 31 18:07:24 +0000 2019,,False
@ivanomx 😯😣 hace poco me pasó algo similar 🤣,Sun Mar 31 18:11:46 +0000 2019,,False
@annamoralesr Qué pasó?,Sun Mar 31 18:11:39 +0000 2019,,False
@debillorenzo Que le pasó? Depresión? :(,Sun Mar 31 18:31:05 +0000 2019,,False
Sigo confundido con lo que pasó ayer... 🤔,Sun Mar 31 18:50:17 +0000 2019,,False
"Dr. Jorge Rodrìguez  creo que su condiciòn de psiquiatra pasò a ser a la de un loco , ud. Deberìa estar recluido en… https://t.co/w4Akbrtt8u",Sun Mar 31 19:05:18 +0000 2019,https://twitter.com/i/web/status/1112430687037112320,False
@vasogoma Que te paso ?,Sun Mar 31 19:10:39 +0000 2019,,False
Si paso el efecto tal vez me de risa🌌,Sun Mar 31 19:37:51 +0000 2019,,False
@marr_andrea87 Qué pasó ?,Sun Mar 31 20:02:18 +0000 2019,,False
"@notevayas @guido__ce En una época había muchos neuróticos, vaya uno a saber que pasó con ellos.",Sun Mar 31 20:20:50 +0000 2019,,False
@Biitecito @wtfzicking @ZickingSaphars @Emefege_ @RenatoxChL q paso?,Sun Mar 31 20:56:33 +0000 2019,,False
@Amnesiayolvido Jsjsjs es que se pasó. Le falta un diccionario creo y valentía para admitir su babosada xd,Sun Mar 31 21:20:48 +0000 2019,,False
@aclock_ ¿Qué paso? 💔 :c,Sun Mar 31 21:40:16 +0000 2019,,False
Estaba triste y me pasó gifs de sunmi ♡____♡ aH,Sun Mar 31 22:02:22 +0000 2019,,False
"@tigrisoculi informate y de paso medicate porque estás muy mal loco, no sé quién te metió eso en la cabeza pero inf… https://t.co/fWcUzZVjua",Sun Mar 31 22:08:49 +0000 2019,https://twitter.com/i/web/status/1112476872963690496,False
"A veces se me pasa, a veces paso😴",Sun Mar 31 22:06:52 +0000 2019,,False
@calmat__ Me paso lo mismo el mes pasado me desmaye dsp y me rompí la cbza ajjajajaka re susceptible,Sun Mar 31 22:17:40 +0000 2019,,False
"@yosoyLC @MamuJam A mi hijo menor le pasó de muy chiquito y estuvo medicado con Trileptal, fue EBI (epilepsia benig… https://t.co/26OCsfeFP5",Sun Mar 31 22:19:49 +0000 2019,https://twitter.com/i/web/status/1112479638897475584,False
Qué le pasó a Kane? Dicen que sufrió como una epilepsia.,Sun Mar 31 22:18:47 +0000 2019,,False
"@anuris_raul No hay respuesta racional. Empezó como un tema de resentimiento social, pasó después a una fase de ten… https://t.co/zi4PcYxxSN",Sun Mar 31 22:48:57 +0000 2019,https://twitter.com/i/web/status/1112486971853688834,False
"necesito empezar a medicarme o algo, firme que la paso como el ogt",Sun Mar 31 22:46:31 +0000 2019,,False
@PokzBo @malafama86 Acabe en un sb ... que me pasó antes me iba a tomar ... XD,Sun Mar 31 23:00:00 +0000 2019,,False
@Psicovivir Y que pasó? Vasenilla me tiene bloqueada.,Sun Mar 31 22:59:50 +0000 2019,,False
"Al fin me quejé por esto en la página de Amnesia y fue mi culpa, el DJ se molestó porq tocamos el equipo (no pasó)… https://t.co/ufAo2QDhFm",Sun Mar 31 23:19:41 +0000 2019,https://twitter.com/i/web/status/1112494703210102784,False
Que cosas.... Hasta se me pasó la crisis mental que me cargaba😂😂😂😂,Sun Mar 31 23:36:33 +0000 2019,,False
"Estoy a un paso del colapso mental, a un paso del quiebre moral y psicológico que esta gente tan desgraciada nos ha… https://t.co/9H8mn7S1Br",Mon Apr 01 00:17:12 +0000 2019,https://twitter.com/i/web/status/1112509181368680448,False
@angiilucci Qué pasó??,Mon Apr 01 01:05:43 +0000 2019,,False
@marr_andrea87 Qué te pasó?,Mon Apr 01 01:15:00 +0000 2019,,False
@DRESCOAST ¿Qué pasó?,Mon Apr 01 01:38:25 +0000 2019,,False
"El mal humor de Sira paso los limites , hasta con los dibujitos de Nicole se agarró 😂😂",Mon Apr 01 01:45:39 +0000 2019,,False
"@nachoo_cp @Orimena03 Algo así es lo que me pasó y desde eso no me meto más al mar 
Jsjsjsj alto trauma",Mon Apr 01 01:53:06 +0000 2019,,False
@desideratu_m hehe que pasó con kendrick que te enoja,Mon Apr 01 02:02:30 +0000 2019,,False
@marr_andrea87 Qué te pasó? 😨,Mon Apr 01 02:09:41 +0000 2019,,False
😤 amiga que te pasó 😑 no te reconozco 😡,Mon Apr 01 02:37:25 +0000 2019,,False
😤 amiga que te pasó 😑 no te reconozco 😳😩,Mon Apr 01 02:46:16 +0000 2019,,False
Que pasó ayer? Alta gira y resaca guacho😑,Mon Apr 01 03:00:20 +0000 2019,,False
A veces si me turbo paso de pendejo🤪🤪,Mon Apr 01 03:07:17 +0000 2019,,False
@edutorresr @Juligiacobbe_ Pasó Dross y dijo que eso es muy perturbador,Mon Apr 01 03:04:22 +0000 2019,,False
@nameless_moth ¿qué pasó?,Mon Apr 01 03:11:06 +0000 2019,,False
@espasmogrisaceo Me pasó en un curso de 7mo ciclo ctmr xd,Mon Apr 01 03:12:03 +0000 2019,,False
@marr_andrea87 Qué pasó? 😦😕,Mon Apr 01 03:16:42 +0000 2019,,False
"@sdtn___ C pasó, me dueles.",Mon Apr 01 03:27:34 +0000 2019,,False
"@ibetortiz_ mi mamá me decía “ya pinche emo, tu etapa esa ya pasó”, a los días me dio un ataque de ansiedad muy cab… https://t.co/PfML0ETiaH",Mon Apr 01 03:28:57 +0000 2019,https://twitter.com/i/web/status/1112557434776608768,False
Paso con dolor d cabeza,Mon Apr 01 03:46:16 +0000 2019,,False
"Y pensar Dr Juez que alguna tuvo coherencia, que le pasó?? Esta muy fuera de la!realidad, o  le prometieton otra Em… https://t.co/LYjIgHl5OI",Mon Apr 01 03:50:39 +0000 2019,https://twitter.com/i/web/status/1112562897366982656,False
El primer paso para salir de una depresión es ver imágenes de animalitos🌞,Mon Apr 01 03:48:21 +0000 2019,,False
@melinam__ q pasó bb no te estreses :(,Mon Apr 01 03:54:27 +0000 2019,,False
"@_anapastor_ @iurkullu Pues si, tienen todos amnesia! O hacen un Cristina",Fri Mar 01 10:35:21 +0000 2019,,False
Macri: depresión o brote psicótico? Hay que diagnosticar bien! https://t.co/LtNEE1TRDn,Fri Mar 01 14:02:48 +0000 2019,https://twitter.com/eldestapeweb/status/1101479981400633344,False
"Macri está con un brote psicótico totalmente abstraído de la realidad, es una persona que no está apta siquiera par… https://t.co/fzvlb1wSxn",Fri Mar 01 14:21:21 +0000 2019,https://twitter.com/i/web/status/1101487591587831812,False
“Mujares” .. eso es dislexia no? 😂🤦🏽‍♀️🙆🏽‍♀️ #SesionesOrdinarias #macri #ahora,Fri Mar 01 14:27:08 +0000 2019,,False
Macri tuvo un brote psicótico y cree que es peron en 1950?,Fri Mar 01 15:03:09 +0000 2019,,False
"@eldestapeweb Y decían que Cristina, era bipolar. Estos personajes,  no resisten archivo",Fri Mar 01 15:09:13 +0000 2019,,False
@diegobranca Es un hdp macri cara dura🤬,Fri Mar 01 15:08:34 +0000 2019,,False
@radioconvos899 parece esquizofrenico  Macri y mirá que de eso conozco!!!,Fri Mar 01 15:16:23 +0000 2019,,False
"@AAlonsoT Jaja. Destacable el nivel de autoestima, narcisismo o demencia para compararte con CFK.",Fri Mar 01 16:47:37 +0000 2019,,False
"El diagnóstico psiquiátrico de @nelsonalcastro a Macri estaría listo a fin del 2020.

#SesionesOrdinarias #HayOtroCamino #Navarro2019",Fri Mar 01 17:13:29 +0000 2019,,False
"Opino que perdió totalmente la memoria, no recuerda lo que hacían cuando hablaba CFK, vergüenza total... otra que B… https://t.co/CSzXtg3uFr",Fri Mar 01 21:25:14 +0000 2019,https://twitter.com/i/web/status/1101594266474811392,False
"@Stolbizer O sos una cínica o estas psiquiatriqusíma.

Vos venís a hablar de empobrecimiento y debilidad institicio… https://t.co/c75ieJsDxl",Fri Mar 01 21:41:13 +0000 2019,https://twitter.com/i/web/status/1101598289508683778,False
@diegobranca Lo mismo sentí cuando estaba cfk!,Fri Mar 01 21:54:32 +0000 2019,,False
"El médico me diagnosticó Tripolaridad, es por culpa de Macri.",Fri Mar 01 22:02:43 +0000 2019,,False
"@Stolbizer CFK si tiene patología Bipolaridad( DSM IV)o psicosis maníaco depresiva según Freud .
a eso caracteropat… https://t.co/c9rhUOizxj",Fri Mar 01 22:08:22 +0000 2019,https://twitter.com/i/web/status/1101605120977051649,False
Estoy en ese momento de la depresión en la que estoy de mal humor constantemente y con ira contenida. Odio estar as… https://t.co/Q5Vm124VXV,Fri Mar 01 22:23:27 +0000 2019,https://twitter.com/i/web/status/1101608919368171523,False
#jorgealeman el discurso de macri demuestra q es 1 psicopata,Fri Mar 01 22:38:55 +0000 2019,,False
Perdón por este comentario pero macri hoy estaba drogado me parece...,Fri Mar 01 23:50:56 +0000 2019,,False
Es la version masculina de CFK... lamentable el nivel de delirio,Sat Mar 02 00:09:36 +0000 2019,,False
@mauriciomacri 😂🤣Cuanto ODIO hay en ese rostro... CRISTINA te quita el sueño,Sat Mar 02 00:55:44 +0000 2019,,False
@CrisAlvarezRod La esquizofrenia es una enfermedad mental grave que afecta  algunas funciones cerebrales tales como… https://t.co/9F3bbSkbYA,Sat Mar 02 01:03:39 +0000 2019,https://twitter.com/i/web/status/1101649231595622402,False
@luisabuero @CrisAlvarezRod La esquizofrenia es una enfermedad mental grave que afecta  algunas funciones cerebrale… https://t.co/sCrgY9TGWx,Sat Mar 02 01:01:08 +0000 2019,https://twitter.com/i/web/status/1101648599161729029,False
"Imagínense que Macri tenga que hablar sobre la salud mental e intente decir ""desmanicomialización"". 
Le da un acv.",Sat Mar 02 02:09:46 +0000 2019,,False
Creo totalmente que a todos estos en ocaciones les traiciona su subconciente y cometen un cincericidio como este...… https://t.co/53jKWc4sII,Sat Mar 02 02:30:39 +0000 2019,https://twitter.com/i/web/status/1101671126206427137,False
Macri tuvo un ataque de esquizofrenia #LaRealidadDeMacri,Sat Mar 02 02:36:49 +0000 2019,,False
@Sintesis_13 Me da mucha lástima el presidente Macri es un enfermo psiquiátrico. La esquizofrenia es una enfermedad… https://t.co/OjJ3am2LON,Sat Mar 02 03:38:03 +0000 2019,https://twitter.com/i/web/status/1101688087632056320,False
"@Stolbizer ¿El desequilibrio emocional de Macri dice?, ¿y que dice de su desesperación por qué alguien le de un poq… https://t.co/cSS6crlALN",Sat Mar 02 04:03:07 +0000 2019,https://twitter.com/i/web/status/1101694397006045184,False
@Stolbizer Disculpe. .Ud tiene el descaro de tildar al Presidente Macri...como desequilibrado emocional? ?es más y… https://t.co/qiak53OsOW,Sat Mar 02 06:04:41 +0000 2019,https://twitter.com/i/web/status/1101724990255390720,False
"@parrillimarcelo @nelsonalcastro Creo que padece el síndrome de Macri... justo él. Es una mezcla de mitomanía, psicopatía, sadismo y coso.",Sat Mar 02 12:44:38 +0000 2019,,False
"@josehectorcontr a @AnaBenegas6 -9:44 hrs.
macri urgente necesita psicoterapia a full. José",Sat Mar 02 12:45:25 +0000 2019,,False
@diegobranca Nada. Asco. Eso me genera Macri. Asco.,Sat Mar 02 13:03:34 +0000 2019,,False
"Después andan llorando cuándo pierden elecciones tienen trastornos disociativos 
 (Código DSM IV 300.14) realmente… https://t.co/HPVeXEH1JO",Sat Mar 02 13:26:31 +0000 2019,https://twitter.com/i/web/status/1101836182084898816,False
@joseantmazon Eso es la amnesia ¿no? La amneasia es posible. Globalizarla es lo jodidisimo y prob un 99%imposible p… https://t.co/ak7lGMrY83,Sat Mar 02 14:13:45 +0000 2019,https://twitter.com/i/web/status/1101848069237293057,False
"Me tengo que calmar, basta de memes de Macri 😹",Sat Mar 02 15:45:07 +0000 2019,,False
@silviomauroni @elisacarrio @JonatanViale @radiolared CRISTINA KICHNER es aparte d psicópata bipolar!!!!,Sat Mar 02 15:53:53 +0000 2019,,False
@Marave_10 @patadadeloco Me parece que déficit neuronal es un poco agresivo para con gente que no tuvo una educació… https://t.co/eZxTza6PDZ,Sat Mar 02 17:37:00 +0000 2019,https://twitter.com/i/web/status/1101899219844124672,False
claramente macri es un delirante y la gente que le cree tiene una enfermedad mental,Sat Mar 02 19:07:09 +0000 2019,,False
"Bueno, es coherente con lo de Macri ayer. Alucinatorio. https://t.co/cZYHJsYqlj",Sat Mar 02 20:00:47 +0000 2019,https://twitter.com/infobae/status/1101894088125804544,False
Ya detecte la fuente de mi nivel de ansiedad 🙄 se llama Cristina.,Sat Mar 02 20:50:06 +0000 2019,,False
@lucaslogal Hace cuatro años eso que era lo peor de lo peor y ahora escuchar los delirios de macri casi q parecía K,Sat Mar 02 21:44:32 +0000 2019,,False
@lazaromanu Es síndrome lo tiene CFK,Sat Mar 02 21:54:20 +0000 2019,,False
bipolar???? los enfermos mentales no somos macri ni la medicación es para eso dios https://t.co/EdPVHtYzNC,Sun Mar 03 00:04:45 +0000 2019,https://twitter.com/julimaestri/status/1101870558671720448,False
los memes de la cara de Macri me sacaron de la depresión,Sun Mar 03 00:14:35 +0000 2019,,False
"@cristina_gc9527 Las recaidas son falta de voluntad en el subconsciente...
(Aplica a todo aspecto de la vida)",Sun Mar 03 00:41:49 +0000 2019,,False
"#Macri esta oligofrenico hay internarlo...
..",Sun Mar 03 01:15:37 +0000 2019,,False
Un psicólogo/a/e que analice los efectos que puede traerle a Mauricio la muerte de su padre por favor? tal vez se a… https://t.co/gC6vUEUtUN,Sun Mar 03 01:43:49 +0000 2019,https://twitter.com/i/web/status/1102021731387170816,False
@ConsAlasia Más respeto a la gente con síndrome de down. Es terrible que los compares con Macri D:,Sun Mar 03 03:17:06 +0000 2019,,False
Tengo sueño pero quiero ver el pasacalles de carnaval. Disonancia cognitiva #meencantaesetérmino 😄😄 #yoleopsicología,Sun Mar 03 08:59:52 +0000 2019,,False
@PsicEduM Creo que es el momento de acabar con la bipolaridad del blanco o negro...,Sun Mar 03 12:06:37 +0000 2019,,False
"FILOSOFIA OLLA
Quizas pueda pensarse que lo mio es una neurosis obsesiva persecutoria ( si tal cosa existe) pero es… https://t.co/56sz2ShmzW",Sun Mar 03 13:31:12 +0000 2019,https://twitter.com/i/web/status/1102199749636247552,False
"@Jmanud @piedradura0 Cristina tiene delirium tremens, ese syndrome tiene como característica ver animales, y sobret… https://t.co/O6wcOGEsbV",Sun Mar 03 14:02:55 +0000 2019,https://twitter.com/i/web/status/1102207731644157954,False
